评论ID,原始评论,清洗后纯评论（无地名/无新增词）,核心分词（无地名/无新增词）,核心分词字符串（无地名/无新增词）,情感分析结果,解析
925,这也太漂亮了吧 好美啊,这也太漂亮了吧 好美啊,"['太漂亮', '好美']",太漂亮 好美,1,评论中使用了“太漂亮了”、“好美啊”等强烈的赞美性词汇，直接表达了惊叹和喜爱的积极情绪，整体情感倾向非常明确为正面。
929,我第一次知道傩戏是因为玩一个游戏，联名了。真的很特别，超级喜欢！,我第一次知道傩戏是因为玩一个游戏，联名了。真的很特别，超级喜欢！,"['第一次', '傩戏', '是因为', '一个', '游戏', '联名', '真的', '特别', '超级', '喜欢']",第一次 傩戏 是 一个 游戏 联名  特别 超级 喜欢,1,评论中使用了“真的很特别”、“超级喜欢”等积极词汇，表达了对游戏联名内容的强烈喜爱和赞赏，整体情感倾向明显为正面。
926,怎么感觉妆容那么现代,怎么感觉妆容那么现代,"['妆容', '那么', '现代']",妆容 那么 现代,0,该评论仅对妆容风格提出观察性疑问，使用了“怎么感觉”这一中性表达，没有明显的褒贬词汇或情绪倾向，属于客观描述个人观感的中性评论。
927,别说，这妆还真挺好看。,别说，这妆还真挺好看。,"['别说', '这妆', '好看']",别说 这妆 好看,1,评论中使用了“还真挺好看”的表达，其中“好看”是明确的积极评价词汇，“还真”带有意外惊喜的语气，整体传递出对妆容的认可和赞赏，情感倾向为正面。
928,天官那个皮影戏好像真有，好像还有陶瓷展,天官那个皮影戏好像真有，好像还有陶瓷展,"['皮影戏', '好像', '真有', '好像', '陶瓷']",皮影戏 好像 真有 好像 陶瓷,0,该评论仅陈述了关于皮影戏和陶瓷展的事实信息，使用了“好像”等不确定表述，没有表达个人情感或评价，属于客观描述性内容，因此情感倾向为中性。
930,第一次知道傩戏还是在看道诡异仙里,第一次知道傩戏还是在看道诡异仙里,"['第一次', '傩戏', '诡异', '仙里']",第一次 傩戏 诡异 仙里,0,该评论仅陈述了了解傩戏的途径，未表达对内容或事件的明确情感态度，属于中性的事实陈述，没有明显的正面或负面倾向。
932,非遗文化!,非遗文化!,"['非遗', '文化']",非遗 文化,1,该评论直接提及“非遗文化”，通常带有对传统文化传承的肯定和赞赏意味，表达了对相关内容的积极关注和支持，整体情感倾向为正面。
931,好看，第一次知道傩戏,好看，第一次知道傩戏,"['好看', '第一次', '傩戏']",好看 第一次 傩戏,1,评论中“好看”直接表达了积极的观感评价，而“第一次知道傩戏”则隐含了对新知识或文化内容的惊喜与兴趣，整体语气带有欣赏和收获感，情感倾向为正面。
934,带以闪玩！,带以闪玩！,['以闪'],以闪,0,"该评论仅表达了""带以闪玩""的行为描述，没有使用明显的情感词汇，也未表达出积极或消极的态度，属于中性陈述。"
937,那不用多说，推荐走起,那不用多说，推荐走起,"['不用', '推荐']",不用 推荐,1,评论中使用了“推荐走起”这一积极表达，表明用户对内容持肯定和支持态度，带有明显的推荐意愿，整体情感倾向为正面。
939,要说非遗那我们食物语。。,要说非遗那我们食物语。。,"['要说', '非遗', '食物']",要说 非遗 食物,0,该评论仅提及“食物语”与非遗的关联，未表达明确的情感倾向或评价，属于中性陈述。
936,用闽南歌我以为闽南是发源地 去搜了一下 不是,用闽南歌我以为闽南是发源地 去搜了一下 不是,"['闽南歌', '以为', '闽南', '发源地', '一下']",闽南歌 以为 闽南 发源地 ,0,该评论仅陈述了用户对闽南歌起源的认知与事实不符的发现过程，没有表达明显的积极或消极情绪，属于客观事实陈述，情感倾向中性。
938,我不是戏神！超酷的,我不是戏神！超酷的,"['戏神', '超酷']",戏神 超酷,1,该评论使用了“超酷的”这一积极词汇，表达了对“戏神”身份的强烈认同和赞赏，整体情感倾向明显为正面。
935,不行了，以闪这里流量我不是戏神都带不起来,不行了，以闪这里流量我不是戏神都带不起来,"['不行', '以闪', '这里', '流量', '戏神', '起来']",不行 以闪 这里 流量 戏神 起来,-1,评论中“不行了”表达无奈和失望，“带不起来”暗示推广效果不佳，整体透露出对流量现状的不满和无力感，情感倾向为负面。
933,最近学《边城》一看到傩就想到傩宋,最近学边城一看到傩就想到傩宋,"['最近', '边城', '看到', '想到']",边城 傩戏,0,该评论仅陈述了学习《边城》时产生的联想，将“傩”与“傩宋”联系起来，属于个人学习过程中的自然联想，没有表达明显的喜爱、厌恶或评价性情感，因此情感倾向为中性。
940,我刷抖音就是要看这种高质量！,我刷抖音就是要看这种高质量！,"['我刷', '抖音', '这种', '高质量']",高质量,1,评论中使用了“高质量”这一明确褒义词，并搭配“就是要看”的肯定句式，强烈表达了用户对视频内容的认可和赞赏，整体情感积极正面。
941,一梦江湖我记得有专门的非遗活动来着,一梦江湖我记得有专门的非遗活动来着,"['一梦', '江湖', '记得', '专门', '非遗', '活动']",一梦 江湖 记得 专门 非遗 活动,0,该评论仅陈述了“一梦江湖有非遗活动”这一事实，未使用明显的情感词汇或表达个人态度，属于客观信息陈述，无明显情感倾向。
942,非遗都能接受他们，为什么世俗不能,非遗都能接受他们，为什么世俗不能,"['非遗', '接受', '为什么', '世俗', '不能']",非遗 接受 ,-1,该评论通过反问句式表达了对“世俗”不接受非遗的质疑与不满，隐含了对现实社会态度的批评，整体情感倾向为负面。
945,老师要不带带我们戏神？,老师要不带带我们戏神？,['戏神'],戏神,1,评论中使用了“带带”这一网络用语，表达了对老师帮助或指导的期待和请求，语气友好且带有积极的合作意愿，整体情感倾向为正面。
950,戏神妹来支持了,戏神妹来支持了,"['戏神妹', '支持']",戏神妹 支持,1,"评论中使用了""支持了""这一积极词汇，表达了用户对目标对象的明确支持和鼓励态度，整体情感倾向为正面。"
943,以前的京剧越剧的妆容比现在的网红妆好看多了,以前的京剧越剧的妆容比现在的网红妆好看多了,"['以前', '京剧', '越剧', '妆容', '红妆', '好看']",以前 京剧 越剧 妆容 红妆 好看,1,该评论通过对比京剧越剧妆容与网红妆，使用“好看多了”这一明确褒义表达，体现了对传统戏曲妆容的欣赏与肯定，整体情感倾向为正面。
944,拍你一砖头,拍你一砖头,['砖头'],砖头,-1,该评论使用了“拍你一砖头”这一具有攻击性和威胁意味的表达，属于网络用语中的负面宣泄，传递出明显的愤怒或不满情绪，整体情感倾向为负面。
946,说到傩戏我就想到小日子了，笑死我，想学，学了个寂寞，傩戏变成阴间,说到傩戏我就想到小日子了，笑死我，想学，学了个寂寞，傩戏变成阴间,"['傩戏', '想到', '小日子', '寂寞', '傩戏', '变成', '阴间']",傩戏 ,-1,评论中“笑死我”带有讽刺意味，“学了个寂寞”和“阴间”等词汇表达了对文化借鉴结果的不满和贬低，整体情感倾向为负面。
948,谢谢你带我们以闪玩,谢谢你带我们以闪玩,"['谢谢', '以闪']",谢谢 以闪,1,评论中“谢谢你”表达了明确的感谢之意，整体语气友善且积极，体现了对分享或引导行为的认可与感激，情感倾向为正面。
951,我的妈呀，还带还带我们这个  第五人格还有京剧猫啊，狐妖小红娘,我的妈呀，还带还带我们这个 第五人格还有京剧猫啊，狐妖小红娘,"['妈呀', '第五', '人格', '京剧', '红娘']", 第五 人格 京剧 红娘,1,评论中使用了“我的妈呀”这样的感叹词表达惊喜，并列举多个联动内容，显示出对联动阵容的兴奋和认可，整体情感倾向为正面。
952,有我们家天官,有我们家天官,['家天官'],天官,1,评论中“我们家天官”带有明显的归属感和喜爱之情，表达了对“天官”这一角色的自豪与支持，整体情感倾向积极正面。
953,完蛋了，惊封可以融入什么非遗文化呀？我是真想看。,完蛋了，惊封可以融入什么非遗文化呀？我是真想看。,"['完蛋', '惊封', '可以', '融入', '非遗', '文化', '真想']",完蛋 惊封  融入 非遗 文化 真想,1,评论中“真想看”表达了强烈的期待和兴趣，整体语气积极，显示出对非遗文化融入作品的正面期待和支持。
955,我不是戏神,我不是戏神,['戏神'],戏神,0,该评论仅陈述“我不是戏神”这一事实，未使用明显的情感词汇，也没有表达对任何事物的评价或态度，因此整体情感倾向为中性。
947,当时特别喜欢傩戏那套，但钻石不够，想着能捞点啥捞点啥吧，结果欧到裙子了,当时特别喜欢傩戏那套，但钻石不够，想着能捞点啥捞点啥吧，结果欧到裙子了,"['当时', '特别', '喜欢', '傩戏', '那套', '钻石', '不够', '想着', '能捞点', '结果', '欧到', '裙子']",当时 特别 喜欢 傩戏 那套 钻石 不够 想着 能捞点 结果 欧到 裙子,1,评论中使用了“特别喜欢”表达强烈喜爱，“欧到裙子了”中的“欧”是网络用语表示运气好，体现了抽到心仪物品的惊喜和满足感，整体情感积极正面。
954,是梁月警官吗！,是梁月警官吗！,"['梁月', '警官']",梁月 警官,0,该评论仅以疑问句式确认角色身份，未包含明显的情感词汇或评价性表达，属于中性询问，没有表现出正面或负面的情感倾向。
949,推动中华优秀传统文化创造性转化创新性发展 有利于人民文化自信 提高文化认同感,推动中华优秀传统文化创造性转化创新性发展 有利于人民文化自信 提高文化认同感,"['推动', '中华', '优秀', '传统文化', '创造性', '转化', '创新性', '发展', '有利于', '人民', '文化', '自信', '提高', '文化', '认同感']",推动 中华 优秀 传统文化 创造性 转化 创新性 发展 有利于 人民 文化 自信 提高 文化 认同感,1,评论中使用了“推动中华优秀传统文化创造性转化创新性发展”、“有利于人民文化自信”、“提高文化认同感”等积极正面的表述，表达了对文化传承与发展的肯定和支持，整体情感倾向为正面。
956,以闪好评,以闪好评,"['以闪', '好评']",以闪 好评,1,该评论直接使用了“好评”这一明确表达赞许的词汇，简洁有力地表达了对“以闪”的肯定和满意态度，整体情感倾向为正面。
957,我们这边博物馆有关于傩戏的介绍 我怀孕的时候去逛博物馆第一次知道还有傩戏,我们这边博物馆有关于傩戏的介绍 我怀孕的时候去逛博物馆第一次知道还有傩戏,"['这边', '博物馆', '关于', '傩戏', '介绍', '怀孕', '时候', '去逛', '博物馆', '第一次', '傩戏']",这边 博物馆 关于 傩戏 介绍 怀孕  去逛 博物馆 第一次 傩戏,0,该评论仅陈述了个人经历，提到在博物馆了解到傩戏的事实，没有使用明显的情感词汇或表达主观评价，整体语气平和，属于中性叙述。
959,这么高质量,这么高质量,"['这么', '高质量']", 高质量,1,评论中使用了“高质量”这一明确褒义词，直接表达了对内容的认可和赞赏，体现了积极正面的情感倾向。
960,传统文化的震撼,传统文化的震撼,"['传统文化', '震撼']",传统文化 震撼,1,评论中“震撼”一词具有强烈的积极情感色彩，表达了对传统文化的深刻感受和高度赞赏，体现了对文化价值的肯定和推崇。
